lat,lon,alt,date,device,os,version
40.6632423401,-73.9617767334,26.7831420898,2017-04-14 18:05:52,"iPhone7,2",10.2.1,1.1
40.6715393066,-73.9625549316,48.9046630859,2017-04-14 18:10:08,"iPhone7,2",10.2.1,1.1
40.6737251282,-73.9706115723,36.9443969727,2017-04-14 18:14:24,"iPhone7,2",10.2.1,1.1
40.6693382263,-73.9667739868,43.3564758301,2017-04-14 18:20:48,"iPhone7,2",10.2.1,1.1
40.6648521423,-73.9633789062,33.0812072754,2017-04-14 18:35:44,"iPhone7,2",10.2.1,1.1
40.6635704041,-73.9625549316,32.6851387024,2017-04-14 18:46:24,"iPhone7,2",10.2.1,1.1
40.6680831909,-73.9620819092,41.3632545471,2017-04-14 19:05:36,"iPhone7,2",10.2.1,1.1
40.6635704041,-73.9620742798,27.7536315918,2017-04-14 21:41:20,"iPhone7,2",10.2.1,1.1
40.6672782898,-73.9654388428,33.6206665039,2017-04-14 21:52:00,"iPhone7,2",10.2.1,1.1
40.6633071899,-73.962600708,20.2409057617,2017-04-14 22:02:40,"iPhone7,2",10.2.1,1.1
40.670753479,-73.9624176025,51.4249267578,2017-04-14 22:06:56,"iPhone7,2",10.2.1,1.1
40.6760520935,-73.9716033936,37.8278198242,2017-04-14 22:13:20,"iPhone7,2",10.2.1,1.1
40.6861381531,-73.9789428711,11.0808105469,2017-04-14 22:17:36,"iPhone7,2",10.2.1,1.1
40.695186615,-73.9840545654,13.5055541992,2017-04-14 22:21:52,"iPhone7,2",10.2.1,1.1
40.7015571594,-73.9910964966,24.8974304199,2017-04-14 22:28:16,"iPhone7,2",10.2.1,1.1
40.7237739563,-73.9735107422,2.70989990234,2017-04-14 22:32:32,"iPhone7,2",10.2.1,1.1
40.761920929,-73.9549636841,4.76586914062,2017-04-14 22:38:56,"iPhone7,2",10.2.1,1.1
40.7923812866,-73.9343795776,2.45419311523,2017-04-14 22:43:12,"iPhone7,2",10.2.1,1.1
40.8381271362,-73.9336013794,4.59536743164,2017-04-14 22:47:28,"iPhone7,2",10.2.1,1.1
40.8475608826,-73.9342803955,49.3979187012,2017-04-14 22:53:52,"iPhone7,2",10.2.1,1.1
40.8723144531,-73.9802017212,22.6518859863,2017-04-14 22:58:08,"iPhone7,2",10.2.1,1.1
40.8678588867,-74.0015869141,5.36909103394,2017-04-14 23:02:24,"iPhone7,2",10.2.1,1.1
40.8577156067,-73.9709396362,98.0303039551,2017-04-14 23:08:48,"iPhone7,2",10.2.1,1.1
40.8530654907,-73.9673080444,90.4992980957,2017-04-14 23:13:04,"iPhone7,2",10.2.1,1.1
40.8485794067,-73.9667434692,88.1995544434,2017-04-15 00:32:00,"iPhone7,2",10.2.1,1.1
40.832660675,-73.9725189209,25.0017757416,2017-04-15 00:36:16,"iPhone7,2",10.2.1,1.1
40.8132476807,-73.9845581055,3.30219531059,2017-04-15 00:40:32,"iPhone7,2",10.2.1,1.1
40.8044662476,-73.9929656982,5.15394353867,2017-04-15 01:12:32,"iPhone7,2",10.2.1,1.1
40.7938613892,-73.9974899292,4.02842617035,2017-04-15 20:54:24,"iPhone7,2",10.2.1,1.1
40.7997360229,-73.9946289062,6.44561481476,2017-04-16 03:05:36,"iPhone7,2",10.2.1,1.1
40.8119812012,-73.9838562012,4.33720397949,2017-04-16 03:09:52,"iPhone7,2",10.2.1,1.1
40.8089561462,-73.9896850586,4.9942650795,2017-04-16 03:35:28,"iPhone7,2",10.2.1,1.1
40.8041381836,-73.9905929565,6.22312688828,2017-04-16 03:39:44,"iPhone7,2",10.2.1,1.1
40.7757225037,-73.9959640503,7.7056388855,2017-04-16 03:50:24,"iPhone7,2",10.2.1,1.1
40.8043136597,-73.9902267456,7.48991298676,2017-04-16 03:54:40,"iPhone7,2",10.2.1,1.1
40.7917022705,-73.985168457,8.67645072937,2017-04-16 12:52:16,"iPhone7,2",10.2.1,1.1
40.8015022278,-73.9938659668,6.47565984726,2017-04-16 12:58:40,"iPhone7,2",10.2.1,1.1
40.8064422607,-73.9918746948,5.87749958038,2017-04-16 13:09:20,"iPhone7,2",10.2.1,1.1
40.8111991882,-73.9907913208,37,2017-04-16 16:00:00,"iPhone7,2",10.2.1,1.1
40.8276824951,-73.981048584,63.9151229858,2017-04-16 16:06:24,"iPhone7,2",10.2.1,1.1
40.8488082886,-73.981048584,41.7614707947,2017-04-16 16:10:40,"iPhone7,2",10.2.1,1.1
40.84897995,-73.9750900269,86.9365539551,2017-04-16 18:44:16,"iPhone7,2",10.2.1,1.1
40.850353241,-73.9678192139,91.7232971191,2017-04-16 18:50:40,"iPhone7,2",10.2.1,1.1
40.8476028442,-73.9725418091,84.8769226074,2017-04-16 19:56:48,"iPhone7,2",10.2.1,1.1
40.8454780579,-73.9793014526,88.2495803833,2017-04-16 20:03:12,"iPhone7,2",10.2.1,1.1
40.8399620056,-73.9812545776,85.7380981445,2017-04-16 20:20:16,"iPhone7,2",10.2.1,1.1
40.8077316284,-73.99193573,19.5918579102,2017-04-16 20:28:48,"iPhone7,2",10.2.1,1.1
40.8039398193,-73.9910736084,7.75667667389,2017-04-16 21:09:20,"iPhone7,2",10.2.1,1.1
40.7997970581,-73.9944229126,6.19734382629,2017-04-17 11:37:36,"iPhone7,2",10.2.1,1.1
40.78307724,-74.0071868896,4.46398115158,2017-04-17 11:44:00,"iPhone7,2",10.2.1,1.1
40.7748146057,-74.0133514404,13.149520874,2017-04-17 11:48:16,"iPhone7,2",10.2.1,1.1
40.7597808838,-74.0220031738,9.08043003082,2017-04-17 11:54:40,"iPhone7,2",10.2.1,1.1
40.7571296692,-74.0040588379,11.8396100998,2017-04-17 12:01:04,"iPhone7,2",10.2.1,1.1
40.7581634521,-73.9956741333,12.8266048431,2017-04-17 12:07:28,"iPhone7,2",10.2.1,1.1
40.7559204102,-73.9903411865,22.7914028168,2017-04-17 12:22:24,"iPhone7,2",10.2.1,1.1
40.7498550415,-73.9879989624,18.4250488281,2017-04-17 12:35:12,"iPhone7,2",10.2.1,1.1
40.7364006042,-73.9905776978,15,2017-04-17 12:39:28,"iPhone7,2",10.2.1,1.1
40.7299423218,-73.9936599731,16.6563682556,2017-04-17 12:45:52,"iPhone7,2",10.2.1,1.1
40.7329750061,-73.998046875,18.3770446777,2017-04-17 16:29:52,"iPhone7,2",10.2.1,1.1
40.7296485901,-73.9934158325,14.7515039444,2017-04-17 17:23:12,"iPhone7,2",10.2.1,1.1
40.7320175171,-73.9984588623,11.4055786133,2017-04-17 20:54:24,"iPhone7,2",10.2.1,1.1
40.7451820374,-73.9928970337,28.1685314178,2017-04-17 21:05:04,"iPhone7,2",10.2.1,1.1
40.7568778992,-73.9844055176,28.1685314178,2017-04-17 21:11:28,"iPhone7,2",10.2.1,1.1
40.7586708069,-73.9787139893,60.5136108398,2017-04-17 21:22:08,"iPhone7,2",10.2.1,1.1
40.7608070374,-73.9847106934,149.828491211,2017-04-17 21:52:00,"iPhone7,2",10.2.1,1.1
40.757976532,-73.9893264771,96.5008544922,2017-04-17 22:00:32,"iPhone7,2",10.2.1,1.1
40.7616233826,-74.0139770508,48.0149917603,2017-04-17 22:17:36,"iPhone7,2",10.2.1,1.1
40.7773704529,-74.0104904175,-92.3134155273,2017-04-17 22:26:08,"iPhone7,2",10.2.1,1.1
40.790184021,-73.995300293,28.0376281738,2017-04-17 22:34:40,"iPhone7,2",10.2.1,1.1
40.7996368408,-73.9947052002,32.5560913086,2017-04-18 02:05:52,"iPhone7,2",10.2.1,1.1
40.7817077637,-73.9952545166,8.755859375,2017-04-18 02:16:32,"iPhone7,2",10.2.1,1.1
40.8026351929,-73.9925231934,8.755859375,2017-04-18 02:22:56,"iPhone7,2",10.2.1,1.1
40.7894668579,-73.9898681641,25.0443725586,2017-04-18 14:43:12,"iPhone7,2",10.2.1,1.1
40.7653656006,-74.0167999268,-6.53155517578,2017-04-18 14:49:36,"iPhone7,2",10.2.1,1.1
40.7567672729,-74.0003890991,-6.53155517578,2017-04-18 14:56:00,"iPhone7,2",10.2.1,1.1
40.752456665,-73.9843902588,181.458007812,2017-04-18 15:21:36,"iPhone7,2",10.2.1,1.1
40.7391014099,-73.9912948608,181.458007812,2017-04-18 15:28:00,"iPhone7,2",10.2.1,1.1
40.7275924683,-73.9942626953,181.458007812,2017-04-18 18:25:04,"iPhone7,2",10.2.1,1.1
40.7415390015,-73.9917831421,181.458007812,2017-04-18 19:01:20,"iPhone7,2",10.2.1,1.1
40.753364563,-73.9849395752,181.458007812,2017-04-18 19:09:52,"iPhone7,2",10.2.1,1.1
40.7586288452,-73.9981002808,43.2729797363,2017-04-18 19:33:20,"iPhone7,2",10.2.1,1.1
40.7608566284,-74.0267868042,3.9609375,2017-04-18 19:37:36,"iPhone7,2",10.2.1,1.1
40.7701187134,-74.0144958496,3.9609375,2017-04-18 19:41:52,"iPhone7,2",10.2.1,1.1
40.7904701233,-73.9893798828,-10.974609375,2017-04-18 19:48:16,"iPhone7,2",10.2.1,1.1
40.8045272827,-73.9887390137,-10.974609375,2017-04-18 20:07:28,"iPhone7,2",10.2.1,1.1
40.8002662659,-73.9952926636,27.6947555542,2017-04-19 00:23:28,"iPhone7,2",10.2.1,1.1
40.7936058044,-73.9975357056,3.78830599785,2017-04-19 00:27:44,"iPhone7,2",10.2.1,1.1
40.8008079529,-73.9942779541,12.7216501236,2017-04-19 00:32:00,"iPhone7,2",10.2.1,1.1
40.8163299561,-73.9800872803,9.44381141663,2017-04-19 00:38:24,"iPhone7,2",10.2.1,1.1
40.8124694824,-73.9839553833,4.37018108368,2017-04-19 00:53:20,"iPhone7,2",10.2.1,1.1
40.81016922,-73.9890899658,9.11647319794,2017-04-19 01:16:48,"iPhone7,2",10.2.1,1.1
40.7997322083,-73.9912490845,6.85436916351,2017-04-19 01:18:56,"iPhone7,2",10.2.1,1.1
40.7905006409,-73.9861526489,8.36576461792,2017-04-19 01:29:36,"iPhone7,2",10.2.1,1.1
40.8039588928,-73.991104126,6.94583940506,2017-04-19 01:36:00,"iPhone7,2",10.2.1,1.1
40.8117370605,-73.9872665405,15.8094530106,2017-04-20 13:37:04,"iPhone7,2",10.2.1,1.1
40.8162918091,-73.9800109863,13.5227012634,2017-04-20 13:43:28,"iPhone7,2",10.2.1,1.1
40.8084602356,-73.9899291992,8.01783370972,2017-04-20 14:38:56,"iPhone7,2",10.2.1,1.1
40.8040046692,-73.9909667969,10.2817373276,2017-04-20 14:45:20,"iPhone7,2",10.2.1,1.1
40.810546875,-73.9887619019,9.28853416443,2017-04-20 19:14:08,"iPhone7,2",10.2.1,1.1
40.8163261414,-73.9814529419,6.02729940414,2017-04-20 19:18:24,"iPhone7,2",10.2.1,1.1
40.8067436218,-73.9929962158,6.24389743805,2017-04-20 19:31:12,"iPhone7,2",10.2.1,1.1
40.7763290405,-73.9957199097,11.2488574982,2017-04-21 14:04:48,"iPhone7,2",10.2.1,1.1
40.8042373657,-73.990234375,10.0062170029,2017-04-21 14:11:12,"iPhone7,2",10.2.1,1.1
40.8086433411,-73.9915008545,17.9942321777,2017-04-21 14:21:52,"iPhone7,2",10.2.1,1.1
40.8268241882,-73.9871826172,97.2181396484,2017-04-21 14:26:08,"iPhone7,2",10.2.1,1.1
40.8425140381,-73.990776062,55.8581542969,2017-04-21 14:30:24,"iPhone7,2",10.2.1,1.1
40.8527755737,-74.0333328247,-0.162287160754,2017-04-21 14:36:48,"iPhone7,2",10.2.1,1.1
40.86353302,-74.0487823486,-0.393842607737,2017-04-21 14:41:04,"iPhone7,2",10.2.1,1.1
40.86536026,-74.0466766357,0,2017-04-21 14:51:44,"iPhone7,2",10.2.1,1.1
40.8666572571,-74.0409393311,4.72529220581,2017-04-21 16:49:04,"iPhone7,2",10.2.1,1.1
40.8418655396,-73.9953384399,25.8920764923,2017-04-21 16:55:28,"iPhone7,2",10.2.1,1.1
40.8280944824,-73.9906997681,77.3162155151,2017-04-21 16:59:44,"iPhone7,2",10.2.1,1.1
40.8044967651,-73.993019104,83.7411804199,2017-04-21 17:06:08,"iPhone7,2",10.2.1,1.1
40.7911109924,-73.9848937988,83.7411804199,2017-04-21 17:12:32,"iPhone7,2",10.2.1,1.1
40.8037071228,-73.9897613525,4.20309448242,2017-04-21 17:16:48,"iPhone7,2",10.2.1,1.1
40.7913627625,-73.9850311279,-0.390319824219,2017-04-21 17:46:40,"iPhone7,2",10.2.1,1.1
40.7787246704,-73.9933700562,-0.390319824219,2017-04-21 17:57:20,"iPhone7,2",10.2.1,1.1
40.8036231995,-73.9897842407,3.94946289062,2017-04-21 18:03:44,"iPhone7,2",10.2.1,1.1
40.7904167175,-73.9851150513,3.96273803711,2017-04-21 18:08:00,"iPhone7,2",10.2.1,1.1
40.8052215576,-73.9922027588,3.96273803711,2017-04-21 18:12:16,"iPhone7,2",10.2.1,1.1
40.8107261658,-73.990852356,23.1259651184,2017-04-23 15:42:56,"iPhone7,2",10.2.1,1.1
40.8272895813,-73.9811019897,48.4543838501,2017-04-23 15:49:20,"iPhone7,2",10.2.1,1.1
40.8474006653,-73.9796295166,57.4876403809,2017-04-23 15:53:36,"iPhone7,2",10.2.1,1.1
40.8428649902,-73.9798126221,49.0828666687,2017-04-23 16:02:08,"iPhone7,2",10.2.1,1.1
40.8485794067,-73.9807662964,78.0772323608,2017-04-23 16:06:24,"iPhone7,2",10.2.1,1.1
40.8429145813,-73.9813461304,84.4343032837,2017-04-23 16:21:20,"iPhone7,2",10.2.1,1.1
40.8463935852,-73.9774703979,43.662361145,2017-04-23 16:27:44,"iPhone7,2",10.2.1,1.1
40.8422317505,-73.9799957275,89.2484436035,2017-04-23 17:50:56,"iPhone7,2",10.2.1,1.1
40.8251037598,-73.9831771851,81.9754333496,2017-04-23 17:55:12,"iPhone7,2",10.2.1,1.1
40.804058075,-73.9931411743,7.91329908371,2017-04-23 18:01:36,"iPhone7,2",10.2.1,1.1
40.7918968201,-73.9983596802,6.46689414978,2017-04-23 18:05:52,"iPhone7,2",10.2.1,1.1
40.8023757935,-73.9935913086,4.8513417244,2017-04-23 18:37:52,"iPhone7,2",10.2.1,1.1
40.8020324707,-73.9816970825,8.10603237152,2017-04-23 19:05:36,"iPhone7,2",10.2.1,1.1
40.8039398193,-73.9910049438,7.76048851013,2017-04-23 19:12:00,"iPhone7,2",10.2.1,1.1
40.8004760742,-73.9718322754,6.17397022247,2017-04-24 12:33:04,"iPhone7,2",10.2.1,1.1
40.8125228882,-73.9903564453,47.4665527344,2017-04-24 12:37:20,"iPhone7,2",10.2.1,1.1
40.8285522461,-73.989982605,87.1645507812,2017-04-24 12:43:44,"iPhone7,2",10.2.1,1.1
40.8396835327,-73.9879760742,79.932434082,2017-04-24 12:48:00,"iPhone7,2",10.2.1,1.1
40.8441200256,-73.9866409302,86.8248596191,2017-04-24 13:02:56,"iPhone7,2",10.2.1,1.1
40.8515510559,-73.986541748,84.9213562012,2017-04-24 13:07:12,"iPhone7,2",10.2.1,1.1
40.8477134705,-73.9896850586,70.444732666,2017-04-24 13:32:48,"iPhone7,2",10.2.1,1.1
40.8289985657,-73.9922180176,80.0130310059,2017-04-24 13:39:12,"iPhone7,2",10.2.1,1.1
40.8111572266,-73.9909057617,40.0269775391,2017-04-24 13:43:28,"iPhone7,2",10.2.1,1.1
40.8039741516,-73.9903793335,5.44920158386,2017-04-24 13:49:52,"iPhone7,2",10.2.1,1.1
40.8040962219,-73.9909973145,6.99050331116,2017-04-24 13:52:00,"iPhone7,2",10.2.1,1.1
40.8133811951,-73.9903564453,37,2017-04-24 19:29:04,"iPhone7,2",10.2.1,1.1
40.8301849365,-73.9930801392,37,2017-04-24 19:33:20,"iPhone7,2",10.2.1,1.1
40.8398780823,-73.9876785278,83.0535202026,2017-04-24 19:37:36,"iPhone7,2",10.2.1,1.1
40.8357276917,-73.9903488159,37,2017-04-24 19:50:24,"iPhone7,2",10.2.1,1.1
40.8199539185,-73.9884033203,60.4632835388,2017-04-24 19:54:40,"iPhone7,2",10.2.1,1.1
40.8043441772,-73.9898376465,7.218334198,2017-04-24 20:01:04,"iPhone7,2",10.2.1,1.1
40.8089523315,-73.9895324707,2.55502319336,2017-04-25 12:39:28,"iPhone7,2",10.2.1,1.1
40.8287734985,-73.972328186,4.32696533203,2017-04-25 12:43:44,"iPhone7,2",10.2.1,1.1
40.8377799988,-73.9794158936,79.4223327637,2017-04-25 12:50:08,"iPhone7,2",10.2.1,1.1
40.8505325317,-73.9871139526,79.1008605957,2017-04-25 12:54:24,"iPhone7,2",10.2.1,1.1
40.8469200134,-73.9906616211,40.843963623,2017-04-25 13:00:48,"iPhone7,2",10.2.1,1.1
40.8396644592,-73.9879608154,89.1544494629,2017-04-25 13:05:04,"iPhone7,2",10.2.1,1.1
40.8355827332,-73.9906387329,67.5231628418,2017-04-25 13:13:36,"iPhone7,2",10.2.1,1.1
40.8200454712,-73.9881439209,41.6876144409,2017-04-25 13:20:00,"iPhone7,2",10.2.1,1.1
40.8044052124,-73.9915542603,6.427069664,2017-04-25 13:24:16,"iPhone7,2",10.2.1,1.1
40.7867622375,-73.9935150146,9.22262573242,2017-04-25 13:30:40,"iPhone7,2",10.2.1,1.1
40.8039512634,-73.9911270142,7.70461845398,2017-04-25 13:34:56,"iPhone7,2",10.2.1,1.1
40.810798645,-73.9908981323,35.433380127,2017-04-25 15:13:04,"iPhone7,2",10.2.1,1.1
40.8276863098,-73.9872589111,81.4896011353,2017-04-25 15:19:28,"iPhone7,2",10.2.1,1.1
40.8399085999,-73.9879302979,83.3254089355,2017-04-25 15:23:44,"iPhone7,2",10.2.1,1.1
40.8464012146,-73.9854812622,61.767578125,2017-04-25 16:38:24,"iPhone7,2",10.2.1,1.1
40.8510398865,-73.9711914062,51.6207008362,2017-04-25 16:42:40,"iPhone7,2",10.2.1,1.1
40.8497848511,-73.9779052734,72.5647354126,2017-04-25 18:05:52,"iPhone7,2",10.2.1,1.1
40.8518829346,-73.9726028442,86.5878601074,2017-04-25 18:14:24,"iPhone7,2",10.2.1,1.1
40.8475570679,-73.9708862305,85.2643127441,2017-04-25 18:59:12,"iPhone7,2",10.2.1,1.1
40.8433265686,-73.9730834961,83.5264587402,2017-04-25 19:26:56,"iPhone7,2",10.2.1,1.1
40.8401756287,-73.9873428345,84.1359558105,2017-04-25 19:31:12,"iPhone7,2",10.2.1,1.1
40.8363723755,-73.9907836914,71.3418884277,2017-04-25 19:41:52,"iPhone7,2",10.2.1,1.1
40.8129920959,-73.9904022217,55.1211853027,2017-04-25 19:46:08,"iPhone7,2",10.2.1,1.1
40.804069519,-73.9908065796,7.00236272812,2017-04-25 19:50:24,"iPhone7,2",10.2.1,1.1
40.818561554,-73.988609314,14.0878772736,2017-04-26 13:15:44,"iPhone7,2",10.2.1,1.1
40.8332214355,-73.9913711548,46.6715164185,2017-04-26 13:22:08,"iPhone7,2",10.2.1,1.1
40.8400344849,-73.9875411987,83.5373077393,2017-04-26 13:26:24,"iPhone7,2",10.2.1,1.1
40.8257446289,-73.9870071411,60.6006278992,2017-04-26 13:32:48,"iPhone7,2",10.2.1,1.1
40.8097038269,-73.9923095703,62.9637832642,2017-04-26 13:37:04,"iPhone7,2",10.2.1,1.1
40.8040237427,-73.9910049438,9.27147674561,2017-04-26 13:41:20,"iPhone7,2",10.2.1,1.1
40.8000946045,-73.9953842163,10.2076301575,2017-04-26 13:54:08,"iPhone7,2",10.2.1,1.1
40.7806587219,-74.0089569092,8.33076095581,2017-04-26 13:58:24,"iPhone7,2",10.2.1,1.1
40.7612724304,-74.0214233398,4.48332500458,2017-04-26 14:04:48,"iPhone7,2",10.2.1,1.1
40.7600860596,-74.0275726318,7.34584283829,2017-04-26 14:09:04,"iPhone7,2",10.2.1,1.1
40.7579154968,-74.0045776367,11.4835224152,2017-04-26 14:15:28,"iPhone7,2",10.2.1,1.1
40.7565498352,-73.9922180176,17.3813056946,2017-04-26 14:21:52,"iPhone7,2",10.2.1,1.1
40.749458313,-73.9880828857,15,2017-04-26 14:49:36,"iPhone7,2",10.2.1,1.1
40.7355003357,-73.9907226562,15,2017-04-26 14:56:00,"iPhone7,2",10.2.1,1.1
40.7298316956,-73.9935073853,15,2017-04-26 15:02:24,"iPhone7,2",10.2.1,1.1
40.7497215271,-73.9934463501,14.8552789688,2017-04-27 03:48:16,"iPhone7,2",10.2.1,1.1
40.7613754272,-74.0016479492,14.8552789688,2017-04-27 04:03:12,"iPhone7,2",10.2.1,1.1
40.778793335,-74.0058517456,14.8552789688,2017-04-27 04:11:44,"iPhone7,2",10.2.1,1.1
40.7915878296,-73.986656189,14.8552789688,2017-04-27 04:18:08,"iPhone7,2",10.2.1,1.1
40.8050804138,-73.988067627,6.84631347656,2017-04-27 04:22:24,"iPhone7,2",10.2.1,1.1
40.8107643127,-73.9909133911,24.7558460236,2017-04-27 13:05:04,"iPhone7,2",10.2.1,1.1
40.8294029236,-73.9912948608,71.6318511963,2017-04-27 13:11:28,"iPhone7,2",10.2.1,1.1
40.8402862549,-73.9871902466,82.1927337646,2017-04-27 13:15:44,"iPhone7,2",10.2.1,1.1
40.8293800354,-73.9930496216,64.9124221802,2017-04-27 13:20:00,"iPhone7,2",10.2.1,1.1
40.8093833923,-73.9911117554,50.2137145996,2017-04-27 13:26:24,"iPhone7,2",10.2.1,1.1
40.8036231995,-73.9914169312,7.04571914673,2017-04-27 13:30:40,"iPhone7,2",10.2.1,1.1
40.799243927,-73.9953689575,19.7130661011,2017-04-27 13:39:12,"iPhone7,2",10.2.1,1.1
40.7801246643,-74.0095443726,10.1568870544,2017-04-27 13:45:36,"iPhone7,2",10.2.1,1.1
40.7609672546,-74.0217437744,5.42513179779,2017-04-27 13:49:52,"iPhone7,2",10.2.1,1.1
40.756816864,-74.0013885498,14.3910007477,2017-04-27 14:04:48,"iPhone7,2",10.2.1,1.1
40.7576255798,-73.9941558838,14.7665786743,2017-04-27 14:15:28,"iPhone7,2",10.2.1,1.1
40.7553215027,-73.9887542725,24.6265411377,2017-04-27 14:26:08,"iPhone7,2",10.2.1,1.1
40.7498779297,-73.9880523682,17.4086875916,2017-04-27 14:30:24,"iPhone7,2",10.2.1,1.1
40.735408783,-73.9907531738,15,2017-04-27 14:36:48,"iPhone7,2",10.2.1,1.1
40.7295722961,-73.9934768677,15,2017-04-27 14:41:04,"iPhone7,2",10.2.1,1.1
40.7307815552,-73.9992294312,12.7777090073,2017-04-27 23:00:16,"iPhone7,2",10.2.1,1.1
40.7283096313,-73.9940338135,14.6492567062,2017-04-28 00:40:32,"iPhone7,2",10.2.1,1.1
40.7354774475,-73.9906845093,15,2017-04-28 03:20:32,"iPhone7,2",10.2.1,1.1
40.7494163513,-73.9881057739,15,2017-04-28 03:24:48,"iPhone7,2",10.2.1,1.1
40.7548179626,-73.9879379272,23.8194503784,2017-04-28 03:29:04,"iPhone7,2",10.2.1,1.1
40.7578468323,-73.9948730469,26,2017-04-28 04:01:04,"iPhone7,2",10.2.1,1.1
40.7601356506,-74.0271606445,12.8205633163,2017-04-28 04:07:28,"iPhone7,2",10.2.1,1.1
40.7693634033,-74.0162277222,5.612803936,2017-04-28 04:11:44,"iPhone7,2",10.2.1,1.1
40.7830886841,-74.0073776245,14.1529598236,2017-04-28 04:16:00,"iPhone7,2",10.2.1,1.1
40.7871170044,-74.0015563965,14.1871700287,2017-04-28 04:22:24,"iPhone7,2",10.2.1,1.1
40.804397583,-73.9920272827,5.40965127945,2017-04-28 04:26:40,"iPhone7,2",10.2.1,1.1
40.8090744019,-73.9909896851,15.685790062,2017-04-28 13:13:36,"iPhone7,2",10.2.1,1.1
40.8277320862,-73.9883880615,75.6983642578,2017-04-28 13:17:52,"iPhone7,2",10.2.1,1.1
40.840007782,-73.9873123169,82.6939086914,2017-04-28 13:22:08,"iPhone7,2",10.2.1,1.1
40.8358154297,-73.9904403687,80.8572463989,2017-04-28 13:28:32,"iPhone7,2",10.2.1,1.1
40.8148498535,-73.9898223877,60.1990280151,2017-04-28 13:34:56,"iPhone7,2",10.2.1,1.1
40.7923278809,-73.9982070923,8.1500082016,2017-04-28 13:39:12,"iPhone7,2",10.2.1,1.1
40.799697876,-73.9946899414,17.0572147369,2017-04-28 13:52:00,"iPhone7,2",10.2.1,1.1
40.804561615,-73.9925842285,5.02451324463,2017-04-28 13:56:16,"iPhone7,2",10.2.1,1.1
40.7927093506,-73.9984283447,8.78202819824,2017-04-28 14:02:40,"iPhone7,2",10.2.1,1.1
40.8034934998,-73.9933776855,4.06436824799,2017-04-28 14:11:12,"iPhone7,2",10.2.1,1.1
40.7921981812,-73.9854278564,6.82436752319,2017-04-28 14:24:00,"iPhone7,2",10.2.1,1.1
40.8043212891,-73.9911575317,6.78684091568,2017-04-28 14:30:24,"iPhone7,2",10.2.1,1.1
40.8106422424,-73.9908065796,23.0015144348,2017-04-28 19:29:04,"iPhone7,2",10.2.1,1.1
40.826133728,-73.9874191284,79.46925354,2017-04-28 19:33:20,"iPhone7,2",10.2.1,1.1
40.8346710205,-73.990272522,67.5801925659,2017-04-28 19:39:44,"iPhone7,2",10.2.1,1.1
40.8402366638,-73.9874572754,83.3413085938,2017-04-28 19:44:00,"iPhone7,2",10.2.1,1.1
40.8350563049,-73.9906082153,81.3991622925,2017-04-28 19:50:24,"iPhone7,2",10.2.1,1.1
40.82006073,-73.9885406494,77.1031341553,2017-04-28 19:56:48,"iPhone7,2",10.2.1,1.1
40.7931251526,-73.9977798462,6.52033472061,2017-04-28 20:01:04,"iPhone7,2",10.2.1,1.1
40.7974853516,-73.9952926636,5.58713769913,2017-04-28 20:33:04,"iPhone7,2",10.2.1,1.1
40.8039245605,-73.9908981323,7.59956550598,2017-04-28 20:37:20,"iPhone7,2",10.2.1,1.1
40.8023376465,-73.9927825928,0,2017-04-28 20:54:24,"iPhone7,2",10.2.1,1.1
40.8083343506,-73.9914321899,20.4641036987,2017-04-28 23:23:44,"iPhone7,2",10.2.1,1.1
40.8372650146,-73.9785232544,54.8046684265,2017-04-28 23:28:00,"iPhone7,2",10.2.1,1.1
40.8454399109,-73.9797363281,70.2206497192,2017-04-28 23:34:24,"iPhone7,2",10.2.1,1.1
40.8366165161,-73.9640579224,86.7239379883,2017-04-29 00:53:20,"iPhone7,2",10.2.1,1.1
40.8454742432,-73.9798126221,84.7260818481,2017-04-29 00:59:44,"iPhone7,2",10.2.1,1.1
40.8334693909,-73.9582443237,82.5810165405,2017-04-29 01:50:56,"iPhone7,2",10.2.1,1.1
40.8411521912,-73.9720153809,86.3218765259,2017-04-29 02:01:36,"iPhone7,2",10.2.1,1.1
40.8454170227,-73.9797668457,87.5522918701,2017-04-29 02:08:00,"iPhone7,2",10.2.1,1.1
40.8332672119,-73.9579391479,85.7853622437,2017-04-29 02:14:24,"iPhone7,2",10.2.1,1.1
40.8454627991,-73.9799118042,77.3224258423,2017-04-29 02:25:04,"iPhone7,2",10.2.1,1.1
40.8343963623,-73.9598693848,82.6201553345,2017-04-29 02:31:28,"iPhone7,2",10.2.1,1.1
40.845375061,-73.9794540405,91.7497329712,2017-04-29 02:35:44,"iPhone7,2",10.2.1,1.1
40.8222770691,-73.9865646362,59.5577545166,2017-04-29 02:42:08,"iPhone7,2",10.2.1,1.1
40.8049430847,-73.9976043701,35.6941490173,2017-04-29 02:46:24,"iPhone7,2",10.2.1,1.1
40.8037834167,-73.9913787842,6.52053880692,2017-04-29 02:52:48,"iPhone7,2",10.2.1,1.1
40.8000640869,-73.9954299927,29.4791908264,2017-04-29 13:58:24,"iPhone7,2",10.2.1,1.1
40.8070716858,-73.9909286499,6.98203706741,2017-04-29 15:06:40,"iPhone7,2",10.2.1,1.1
40.7783660889,-73.9950561523,6.48684692383,2017-04-29 15:38:40,"iPhone7,2",10.2.1,1.1
